Gender,Contacted,Primary_Bank_Type,City_Category_B,City_Category_C,Employer_Category1_B,Employer_Category1_C,Source_Category_B,Source_Category_C,Source_Category_D,Source_Category_E,Source_Category_F,Source_Category_G,Age_Cat_Middle-Aged,Age_Cat_Old,Age_Cat_Young,Employer_Cat3_MSF,Employer_Cat3_MSME,Employer_Cat3_PVT,Employer_Cat3_VSF,Employer_Category2,Var1,Lead_Creation_Month,City_Code,Source,Monthly_Income,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,loan_period_months,emi_recal,EMI-Monthly_Income_Ratio,Income_loan_Ratio,IR_15-20,IR_20-25,IR_25+
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,4,7,8,0.148587593,-0.279868749,3000,1150,37000,5,16.818,60,916,0.688666667,0.88657014,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0.148587593,-0.279868749,2280,981.5,14000,3.6,21.63,43.2,469,0.636184211,0.460042478,0,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,8,0.034821904,0.059790874,2400,0,38000,5,20,60,1007,0.419583333,1.138164368,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,7,0.034821904,0.059790874,6000,900,6000,1,14.85,12,541,0.240166667,0.080906149,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.034821904,0.059790874,7000,500,30000,5,14.85,60,711,0.173,0.308074566,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,9,-0.267721194,0.059790874,3500,3000,27000,3.8,19.128,45.6,838,1.096571429,0.574556867,1,0,0
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,9,0.034821904,0.059790874,1000,0,27000,4.8,18.95,57.6,717,0.717,1.952377705,1,0,0
1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,7,-0.267721194,-0.279868749,2422,0,27000,3,17.65,36,971,0.40090834,0.850152243,1,0,0
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,-0.267721194,-0.279868749,1200,200,8400,2,32.6,24,481,0.5675,0.549847614,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0.148587593,-0.279868749,1500,300,10000,2.6,32.6,31.2,479,0.519333333,0.514458931,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.034821904,0.059790874,1100,300,7000,3.2,37,38.4,314,0.558181818,0.482441867,0,0,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,4,8,0.148587593,0.059790874,2200,0,37000,4,13.49,48,1002,0.455454545,1.24522806,0,0,0
0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,2620,0,49000,4,20.45,48,1503,0.573664122,1.384728542,0,1,0
1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,7,-0.267721194,0.059790874,1500,154.5,20000,5,18.95,60,518,0.448333333,0.958454205,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,2,9,0.148587593,0.059790874,2200,0,32000,5,32.5,60,1085,0.493181818,1.045586405,0,0,1
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,9,0.148587593,0.059790874,6500,0,107800,4.2,15.716,50.4,2935,0.451538462,1.220696823,1,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,12,-0.267721194,0.059790874,1000,0,27000,4.8,18.95,57.6,717,0.717,1.952377705,1,0,0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,8,0.148587593,-0.279868749,30000,0,150000,4,15.248,48,4193,0.139766667,0.370202937,1,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,8,-0.267721194,0.059790874,1000,800,8800,3.8,33.7,45.6,345,1.145,0.655420426,0,0,1
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,7,8,-0.267721194,0.059790874,3200,730,16000,3,15.5,36,559,0.4028125,0.381309025,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,1625,0,12000,3,23.08,36,465,0.286153846,0.563164098,0,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,4,9,0.148587593,0.059790874,2700,0,46000,4,14.49,48,1268,0.46962963,1.261432229,0,0,0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,9,-0.267721194,0.059790874,1500,400,18000,5,20,60,477,0.584666667,0.862608784,1,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,0.059790874,650,0,18800,3.8,31.5,45.6,712,1.095384615,2.154179024,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,7,0.148587593,0.059790874,5000,0,75000,4,14.344,48,2062,0.4124,1.11060881,0,0,0
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4,2,8,-0.267721194,0.059790874,1605,0,37000,5,18.25,60,945,0.588785047,1.657140448,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,12,0.034821904,-0.279868749,1950,450,20000,4,19.65,48,605,0.541025641,0.759390639,1,0,0
1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,4,2,-0.267721194,0.059790874,2600,0,39000,5,15.25,60,933,0.358846154,1.07826098,1,0,0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,2,8,0.148587593,0.059790874,1590,0,25000,4,31.5,48,922,0.579874214,1.164160178,0,0,1
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,10,10,0.148587593,0.059790874,4500,0,74000,5,17.8,60,1871,0.415777778,1.182093519,1,0,0
1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.034821904,0.059790874,15000,0,150000,5,13.836,60,3477,0.2318,0.718840654,0,0,0
1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,8,-0.267721194,-0.279868749,2700,0,20000,2,19.63,24,1014,0.375555556,0.581849327,1,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,8,0.148587593,-0.279868749,6500,650,20000,4,18,48,587,0.190307692,0.227817192,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,5400,0,135000,5,13.892,60,3134,0.58037037,1.797101634,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.148587593,-0.279868749,1300,300,9600,3.6,25,43.2,339,0.491538462,0.553264272,0,1,0
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,7,-0.267721194,-0.279868749,2000,257.7,20000,3,20,36,743,0.50035,0.762618049,1,0,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4,0.034821904,-0.279868749,2000,158.9,28000,3,20,36,1041,0.59995,1.067665269,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,2,12,0.034821904,0.059790874,2400,0,39000,4,31.5,48,1438,0.599166667,1.203159544,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,0.059790874,1600,0,37000,5,18.42,60,948,0.5925,1.662319012,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,3,-0.267721194,0.059790874,2200,0,34000,4,14.798,48,943,0.428636364,1.144263622,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,10,7,0.148587593,-0.279868749,4300,1250,50000,4,16.87,48,1439,0.625348837,0.860937062,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,9,0.148587593,0.059790874,1100,333.3,5800,3,35.8,36,265,0.543909091,0.402107699,0,0,1
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,7,0.148587593,-0.279868749,2000,0,20000,5,16.75,60,494,0.247,0.718840654,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,5000,800,40000,4,19.75,48,1212,0.4024,0.592324699,1,0,0
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,10,7,-0.267721194,-0.279868749,5000,0,50000,5,15.5,60,1203,0.2406,0.718840654,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,10,6,0.148587593,0.059790874,4500,544.2,50000,5,15.138,60,1193,0.386044444,0.798711837,1,0,0
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,-0.279868749,1200,0,16000,3,29.2,36,672,0.56,1.016824066,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,1600,0,37000,5,18.4,60,948,0.5925,1.662319012,1,0,0
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,4,7,0.034821904,0.059790874,2100,0,23000,3,16.75,36,817,0.389047619,0.83524834,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,-0.267721194,0.059790874,1500,600,11000,5,18.6,60,283,0.588666667,0.527149813,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,7,0.034821904,0.059790874,2000,0,10000,1,25,12,950,0.475,0.404530744,0,1,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,2200,0,37000,4,28.5,48,1300,0.590909091,1.24522806,0,0,1
1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,2700,0,47000,4,27,48,1611,0.596666667,1.288854668,0,0,1
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,-0.279868749,1000,82.5,26800,4.8,17.9,57.6,697,0.7795,1.937915647,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,8,0.148587593,0.059790874,10000,0,50000,1,16.05,12,4538,0.4538,0.404530744,1,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,4,9,0.148587593,0.059790874,2200,0,20000,3,22.6,36,770,0.35,0.693289136,0,1,0
1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,8,0.034821904,-0.279868749,3500,0,63000,4,14.85,48,1749,0.499714286,1.332730572,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,5,0.148587593,0.059790874,2600,250,30000,4,15.75,48,846,0.421538462,0.854314469,1,0,0
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,7,8,-0.267721194,-0.279868749,3500,700,40000,5,15.948,60,972,0.477714286,0.821532176,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,8,0.148587593,0.059790874,10000,0,150000,4,16,48,4251,0.4251,1.11060881,1,0,0
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0.148587593,-0.279868749,3940,761.8,50000,4.8,17.24,57.6,1282,0.518730964,0.917643215,1,0,0
1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,5200,450,40000,5,13.99,60,931,0.265576923,0.552954349,0,0,0
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,7,0.148587593,0.059790874,3000,0,51200,4,14.542,48,1413,0.471,1.263626024,0,0,0
1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,7,-0.267721194,-0.279868749,2150,585,20000,5,23.4,60,568,0.53627907,0.66868898,0,1,0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,7,-0.267721194,-0.279868749,2500,500,30000,5,17.9,60,760,0.504,0.862608784,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10,12,0.034821904,0.059790874,12000,1000,30000,5,14.9,60,712,0.142666667,0.179710163,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,0,7,0.148587593,0.059790874,1500,0,35000,5,18.4,60,896,0.597333333,1.677294859,1,0,0
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,4,8,0.148587593,0.059790874,3800,0,58000,4,15.36,48,1625,0.427631579,1.130093175,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,12,-0.267721194,-0.279868749,1000,0,27000,4.8,18.95,57.6,717,0.717,1.952377705,1,0,0
1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,7,7,-0.267721194,-0.279868749,9500,0,150000,5,14.85,60,3557,0.374421053,1.135011558,0,0,0
1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,2,8,-0.267721194,-0.279868749,1746.8,0,30000,5,18.4,60,768,0.439661095,1.234555737,1,0,0
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,8,-0.267721194,0.059790874,2200,0,32000,5,16.75,60,791,0.359545455,1.045586405,1,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,8,0.148587593,-0.279868749,2500,0,50000,5,20,60,1325,0.53,1.437681307,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,1600,0,10000,2,18.25,24,500,0.3125,0.490935369,1,0,0
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,3,0.148587593,0.059790874,7000,0,121000,5,15.06,60,2882,0.411714286,1.242567416,1,0,0
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,3,-0.267721194,0.059790874,4800,2750,39200,3.8,16.57,45.6,1164,0.815416667,0.608250017,1,0,0
1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,7,2,-0.267721194,0.059790874,5000,200,10000,3,18.118,36,362,0.1124,0.15252361,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,1900,0,11000,1,21.68,12,1028,0.541052632,0.46840402,0,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,6,0.034821904,0.059790874,1200,0,19000,4,31.5,48,701,0.584166667,1.172309299,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.148587593,0.059790874,2031.2,350,20000,3.4,19.5,40.8,674,0.504135486,0.7420779,1,0,0
0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,10,9,0.034821904,-0.279868749,3100,0,50000,5,16.798,60,1237,0.399032258,1.159420409,1,0,0
1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,2,7,-0.267721194,0.059790874,1500,0,33000,5,20,60,874,0.582666667,1.581449438,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,2,9,0.148587593,0.059790874,5000,0,86600,4,14.298,48,2379,0.4758,1.282382972,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,7,11,0.148587593,0.059790874,2800,366.9,10000,5,15.95,60,243,0.217821429,0.256728805,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,7,0.148587593,0.059790874,2500,390,15000,4,28.5,48,527,0.3668,0.444243524,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,7,9,0.148587593,0.059790874,23000,0,120000,4,11.99,48,3159,0.137347826,0.386298716,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,9,0.034821904,0.059790874,1900,1200,14200,4.2,21.66,50.4,431,0.858421053,0.550094311,0,1,0
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,7,0.148587593,0.059790874,3500,0,54000,5,14.85,60,1280,0.365714286,1.109068437,0,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,9500,1650,50000,5,14.698,60,1182,0.298105263,0.378337186,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,0.034821904,0.059790874,3410,0.1,10000,4,13.99,48,273,0.080087977,0.217127822,0,0,0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,8,0.148587593,0.059790874,3200,0,49000,5,19,60,1271,0.3971875,1.100724751,1,0,0
0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,10,8,0.148587593,0.059790874,5000,0,30000,2,18,24,1498,0.2996,0.471297955,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,4200,1100,20000,3,13.99,36,683,0.42452381,0.363151452,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,2,0.148587593,-0.279868749,3500,1200,33000,3,19.95,36,1226,0.693142857,0.719039875,1,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,0,9,-0.267721194,0.059790874,1500,500,10000,3.2,21.98,38.4,365,0.576666667,0.50541529,0,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,0.059790874,2500,1350,21200,3.6,20,43.2,692,0.8168,0.635331806,1,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,9,-0.267721194,0.059790874,550,400,9000,2.8,37,33.6,434,1.516363636,1.255319701,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10,6,-0.267721194,0.059790874,6500,0,110800,4.2,14.438,50.4,2945,0.453076923,1.254667978,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.148587593,-0.279868749,25000,700,38000,4.8,14.71,57.6,924,0.06496,0.109911634,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,8,-0.267721194,0.059790874,1000,250,6600,3.6,37,43.2,279,0.529,0.494479943,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,12,0.148587593,0.059790874,2035,0,34000,4,20,48,1035,0.508599509,1.237041754,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,4,0.034821904,-0.279868749,20000,1000,150000,3,16.838,36,5336,0.3168,0.571963537,1,0,0
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,4,10,0.148587593,0.059790874,2408.4,0,35000,5,20,60,927,0.38490284,1.044653001,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,10,8,0.034821904,-0.279868749,5100,0,50000,4,13.5,48,1354,0.265490196,0.725888111,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,8,0.148587593,0.059790874,1300,0,10000,3.6,33.4,43.2,401,0.308461538,0.57631695,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.034821904,0.059790874,1500,1000,13400,4.2,19.65,50.4,393,0.928666667,0.657530571,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,1533.6,0,23600,4,31.5,48,870,0.567292645,1.13938306,0,0,1
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,0,9,-0.267721194,0.059790874,3600,1200,21600,3.6,16.596,43.2,667,0.518611111,0.449527221,1,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,7,-0.267721194,0.059790874,2000,0,29000,5,16.75,60,717,0.3585,1.042318948,1,0,0
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,8,0.034821904,0.059790874,2320,0,39000,4,20,48,1187,0.511637931,1.244647804,1,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,4,9,0.034821904,0.059790874,5000,0,90000,4,14.506,48,2482,0.4964,1.332730572,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,4800,0,10000,3,14.85,36,346,0.072083333,0.15887876,0,0,0
1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,7,6,0.034821904,0.059790874,2700,0,44000,5,13,60,1001,0.370740741,1.171444028,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,1500,200,11600,2.6,26.9,31.2,521,0.480666667,0.59677236,0,0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0.148587593,-0.279868749,800,0,18800,4,31.5,48,693,0.86625,1.739953802,0,0,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,5,0.034821904,-0.279868749,2400,0,35000,5,24,60,1007,0.419583333,1.048309287,0,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,8,-0.267721194,-0.279868749,1000,400,8000,3.8,36.7,45.6,328,0.728,0.595836751,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,7,9,-0.267721194,0.059790874,4200,0,83000,5,13.75,60,1921,0.457380952,1.420566054,0,0,0
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,8,-0.267721194,0.059790874,1450,400,8400,2,33.7,24,486,0.611034483,0.455046301,0,0,1
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.148587593,0.059790874,2600,0,39000,5,19.75,60,1028,0.395384615,1.07826098,1,0,0
1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,7,9,-0.267721194,0.059790874,5080,1314,50000,5,14.5,60,1176,0.49015748,0.707520328,0,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,4,10,5,0.148587593,0.059790874,4300,410,50000,5,14.046,60,1165,0.36627907,0.835861225,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,11,0.148587593,0.059790874,5000,2400,39400,4.2,16.57,50.4,1090,0.698,0.580000847,1,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,5000,0,101000,5,13.75,60,2337,0.4674,1.45205812,0,0,0
1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,2,8,-0.267721194,-0.279868749,1800,0,40000,5,20,60,1060,0.588888889,1.597423675,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,3,0.034821904,-0.279868749,1130,0,35400,5,18.8,60,914,0.808849558,2.251943287,1,0,0
1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,8,-0.267721194,0.059790874,2100,0,30000,5,24,60,863,0.410952381,1.02691522,0,1,0
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,7,-0.267721194,0.059790874,1500,0,33000,5,20,60,874,0.582666667,1.581449438,1,0,0
1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,2,10,0.148587593,0.059790874,1900,0,12000,1,19.38,12,1108,0.583157895,0.510986203,1,0,0
1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,7,7,-0.267721194,-0.279868749,11000,3750,50000,3,14.84,36,1729,0.498090909,0.346644568,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,8,-0.267721194,0.059790874,1500,800,13400,4.2,20,50.4,395,0.796666667,0.657530571,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,6,0.034821904,-0.279868749,1500,0,10000,3.2,31.5,38.4,416,0.277333333,0.50541529,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,1800,250,10000,3,32.3,36,437,0.381666667,0.423676694,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.034821904,0.059790874,1780,0,28000,3.8,31.5,45.6,1060,0.595505618,1.171589118,0,0,1
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,4,4,-0.267721194,0.059790874,4000,0,64000,5,18,60,1625,0.40625,1.150145046,1,0,0
1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,5200,0,30000,3,16,36,1055,0.202884615,0.439971952,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,5,-0.267721194,0.059790874,500,0,23200,4,31.5,48,856,1.712,3.435483252,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,10,9,0.034821904,0.059790874,3500,0,64000,4,14.464,48,1764,0.504,1.353885025,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,6,0.034821904,0.059790874,2200,0,35600,4,17.61,48,1039,0.472272727,1.198111322,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,2,7,0.148587593,0.059790874,1800,0,29800,4.6,18.6,55.2,807,0.448333333,1.204235094,1,0,0
1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,7,9,-0.267721194,0.059790874,6500,2100,50000,5,14.5,60,1176,0.504,0.552954349,0,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,10,8,0.034821904,0.059790874,4200,1600,10000,1,15.098,12,903,0.595952381,0.192633688,1,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,9,-0.267721194,0.059790874,2500,0,42000,4,28.5,48,1476,0.5904,1.243881867,0,0,1
